movieId,imdbId,tmdbId
96250,1726661,68649.0
96252,1954299,84383.0
96259,1815799,93188.0
96264,2164862,120271.0
96266,1623745,75595.0
96281,1623288,77174.0
96283,2023453,82650.0
96286,1437833,40572.0
96296,2066040,75680.0
96298,454155,
96300,1542928,
96302,2025526,79224.0
96304,1728196,85836.0
96306,1577052,84203.0
96314,1405365,84184.0
96337,1660302,121210.0
96347,2039333,118013.0
96367,2097307,109513.0
96370,828393,14196.0
96373,1441940,109584.0
96383,1175713,73846.0
96407,1690455,83384.0
96411,2076781,76360.0
96415,2297164,118624.0
96417,1547234,49526.0
96430,1462769,71864.0
96432,1212450,82633.0
96435,1134828,57330.0
96448,1714203,71668.0
96456,1603257,89691.0
96467,2077851,84340.0
96469,1368982,26556.0
96486,811026,263946.0
96488,2125608,84334.0
96490,431021,77883.0
96496,1975249,127521.0
96498,1907779,119698.0
96501,1440232,48034.0
96504,2067003,110491.0
96510,1433822,79694.0
96512,1819513,83540.0
96514,1715827,108762.0
96522,494901,134012.0
96524,1394174,191402.0
96530,1619277,83403.0
96532,1851900,239368.0
96535,986230,39369.0
96537,473333,12677.0
96539,465160,79034.0
96563,2028530,83660.0
96565,1920849,84174.0
96567,1840417,83686.0
96569,1729226,84344.0
96574,1043869,35623.0
96585,467867,189472.0
96588,1981677,114150.0
96590,1366365,77948.0
96592,2063666,84281.0
96596,1368440,112090.0
96601,424176,37661.0
96603,483179,130458.0
96606,770802,89708.0
96610,1276104,59967.0
96612,1971352,84188.0
96614,2395459,122080.0
96616,1232200,87428.0
96621,940657,26505.0
96634,1757742,97795.0
96638,1885281,70808.0
96640,1572154,81215.0
96655,1990314,84329.0
96662,1774438,122492.0
96664,1772424,77461.0
96667,1845773,84169.0
96669,1082599,24421.0
96671,1764366,82510.0
96683,1737747,61854.0
96687,1393742,96973.0
96689,477065,16640.0
96691,1855325,71679.0
96693,2083383,87825.0
96700,1680045,89455.0
96722,1569505,74103.0
96724,2112868,84347.0
96726,1710417,100529.0
96728,1560747,68722.0
96737,1343727,49049.0
96748,1877543,137145.0
96751,1764183,60599.0
96753,1758575,98369.0
96755,847745,20069.0
96757,1267498,42399.0
96762,2125490,84190.0
96764,2072268,78464.0
96769,2155247,
96771,2137916,97933.0
96794,1792799,55723.0
96801,963965,19823.0
96807,2005164,122930.0
96809,1753521,128280.0
96811,1855199,77016.0
96815,2105044,84348.0
96817,1653827,47059.0
96821,1659337,84892.0
96829,2106476,103663.0
96832,2076220,103328.0
96834,2343601,111174.0
96836,2009643,115712.0
96840,1190072,52767.0
96842,1510907,91911.0
96845,1753722,102784.0
96849,1876451,88036.0
96851,488928,68663.0
96853,1512240,51996.0
96857,1748179,75638.0
96859,2150521,81830.0
96861,1397280,82675.0
96863,1496422,82390.0
96868,2124908,83589.0
96894,1002573,97310.0
96897,1339302,17165.0
96903,2062555,270372.0
96907,1039790,255948.0
96909,1864557,128203.0
96911,1276419,88273.0
96917,1582507,82505.0
96919,2098627,128564.0
96923,2043757,86703.0
96927,1695409,127700.0
96937,2193698,
96939,2109106,
96941,2247692,126509.0
96943,1987018,77462.0
96945,1638328,85735.0
96947,1695831,91913.0
96950,1582244,83801.0
96952,1462014,79172.0
96964,1658837,86597.0
96966,1650048,110160.0
96969,1839654,101731.0
96971,1531930,74830.0
96975,1592873,80271.0
96991,1673697,110146.0
97002,2062996,84342.0
97005,790723,15936.0
97010,449599,75318.0
97024,2053425,97365.0
97042,2308773,103640.0
97046,829424,10089.0
97051,2107648,123359.0
97055,1988781,84577.0
97057,1613750,70667.0
97059,2215719,101267.0
97115,436845,100085.0
97119,1433819,76960.0
97124,2034123,273029.0
97132,1701976,77269.0
97146,492060,91250.0
97153,436445,537.0
97161,1918727,84180.0
97163,1711487,47405.0
97165,2190421,135547.0
97168,1183919,90125.0
97172,1142977,62214.0
97175,1282052,15004.0
97177,1831611,61372.0
97186,2142889,161456.0
97188,1922777,82507.0
97216,1396221,38753.0
97220,1440379,102639.0
97225,837562,76492.0
97230,2014338,110354.0
97232,1231586,69778.0
97244,1995304,97683.0
97280,1192431,40709.0
97302,1029440,35253.0
97304,1024648,68734.0
97306,1931533,86838.0
97308,1907731,84317.0
97311,1349451,79697.0
97324,1985017,134371.0
97326,1760967,109843.0
97328,1872818,84306.0
97382,1250861,86726.0
97384,2151543,116463.0
97386,457302,38280.0
97388,1753813,99579.0
97390,1704614,72391.0
97393,2125653,84284.0
97395,2130321,84351.0
97397,1262863,18112.0
97401,1867101,105210.0
97423,1906426,78604.0
97455,1558972,57722.0
97462,844993,57089.0
97466,2327631,
97468,1232775,49250.0
97470,1886493,75736.0
97533,1899324,122928.0
97552,1029340,55327.0
97593,1120945,32904.0
97595,1490637,82642.0
97597,1517214,50845.0
97615,1130087,91122.0
97639,2124803,84286.0
97643,1649444,80280.0
97648,1954470,117691.0
97650,1588886,122804.0
97660,1235142,27480.0
97662,1817676,82618.0
97665,1597522,99770.0
97673,2147134,116167.0
97680,455581,292975.0
97690,463385,49846.0
97692,2177843,97690.0
97694,2050633,135368.0
97697,1059836,82485.0
97699,996930,9736.0
97701,2109184,82990.0
97703,2209386,135161.0
97707,1699233,99650.0
97709,1981080,121823.0
97715,835418,98066.0
97722,1840388,86759.0
97740,1772271,94104.0
97742,1712170,94348.0
97744,2048877,84172.0
97752,1371111,83542.0
97759,486560,288122.0
97761,357182,17216.0
97763,1929387,108901.0
97765,1580346,105942.0
97768,1699185,85741.0
97773,2132485,133557.0
97775,2113090,91030.0
97779,2104994,89638.0
97781,469966,17375.0
97785,938330,61012.0
97794,1018817,26233.0
97799,981042,43937.0
97801,2036408,149763.0
97806,2072241,86983.0
97808,1239290,41530.0
97815,978569,61997.0
97823,1723118,72245.0
97826,1638353,128158.0
97832,1629757,82684.0
97834,1486616,117266.0
97836,1648179,87826.0
97858,1655416,126797.0
97860,1764234,64689.0
97866,1966604,84287.0
97868,1606829,84318.0
97870,1866249,113947.0
97882,1297298,39814.0
97886,1376233,80048.0
97888,2366710,
97895,2092011,128248.0
97904,2063781,84341.0
97906,1254696,24385.0
97908,796302,13078.0
97910,1233599,172474.0
97913,1772341,82690.0
97921,1045658,82693.0
97923,1907668,87502.0
97933,2125423,84170.0
97936,1781769,96724.0
97938,454876,87827.0
97946,1756799,84226.0
97948,970965,132185.0
97950,1258972,97430.0
97957,1984153,84194.0
97959,2073016,125623.0
97966,1438173,118957.0
97968,829176,46429.0
97971,1122775,45961.0
97986,1870529,82631.0
97988,1713476,123105.0
97994,1783798,102640.0
97998,1556243,133458.0
98000,2172071,138122.0
98004,448120,35683.0
98013,1433207,135647.0
98015,850677,105531.0
98017,1226240,121879.0
98019,970472,13391.0
98022,1683921,79070.0
98032,228054,63957.0
98036,1802197,77878.0
98045,1035729,14720.0
98052,499487,19139.0
98054,1656186,127493.0
98056,1602620,86837.0
98059,1529331,109516.0
98061,1900893,98631.0
98065,1800266,95808.0
98067,1473063,62580.0
98080,1039646,42939.0
98083,1753968,65851.0
98085,1231287,19794.0
98087,1362058,114606.0
98107,2124074,84166.0
98109,1641975,52001.0
98111,2071441,121602.0
98116,1781896,78049.0
98122,1942884,80215.0
98124,2313197,123025.0
98126,1951166,121793.0
98131,1471171,43652.0
98140,1291549,56928.0
98142,1844811,82911.0
98151,1728130,45585.0
98154,443272,72976.0
98160,1493157,135708.0
98167,1285240,53354.0
98175,1545106,73935.0
98187,2145540,126056.0
98189,1407065,91549.0
98191,1930371,144271.0
98193,2120152,84288.0
98198,2283748,135718.0
98203,1673434,50620.0
98211,1884414,105586.0
98217,1807892,82099.0
98219,462667,16276.0
98230,1715873,58547.0
98237,1845849,84323.0
98239,1234719,60747.0
98241,2084098,85878.0
98243,1446192,81188.0
98251,855852,25746.0
98271,2104852,156180.0
98277,442207,13728.0
98279,2006040,101519.0
98290,1986953,114958.0
98294,1645164,338853.0
98296,1667310,97614.0
98298,1286809,16277.0
98328,1818443,129609.0
98335,926317,288111.0
98337,1422598,288146.0
98339,452332,217724.0
98353,2094920,84326.0
98358,1095423,16016.0
98361,1531901,102780.0
98367,1650058,91930.0
98369,2262308,119431.0
98373,1800741,85446.0
98378,1598496,62069.0
98381,1716747,70584.0
98387,804504,285594.0
98391,478216,24409.0
98400,1959409,75204.0
98402,1337366,48161.0
98404,2406990,328712.0
98409,495813,288292.0
98439,1562849,82685.0
98445,1340425,53778.0
98447,1870425,104859.0
98449,1740053,80440.0
98481,1693843,70863.0
98483,1452297,82708.0
98485,2209300,143800.0
98491,2388725,140420.0
98509,1314240,26152.0
98511,455142,13679.0
98528,1326839,21317.0
98532,1928330,94380.0
98552,1242447,49522.0
98554,2281069,125504.0
98556,1492820,40900.0
98563,1839591,91333.0
98566,1144579,57529.0
98570,1649780,98545.0
98583,2062645,139325.0
98585,975645,112336.0
98587,2177511,96821.0
98604,1798188,83389.0
98607,1483797,71883.0
98621,1679681,61591.0
98626,482461,44594.0
98629,1714205,135225.0
98631,1922561,85525.0
98755,1772230,76349.0
98766,1737122,80387.0
98768,418879,36960.0
98786,1876446,81179.0
98797,2178941,88284.0
98799,1979172,110392.0
98809,903624,49051.0
98817,1595364,288259.0
98819,2354103,288288.0
98834,2331880,127916.0
98836,1477855,87504.0
98838,1132449,84305.0
98842,1034090,76297.0
98845,1954352,106135.0
98859,431827,40004.0
98908,1241017,40722.0
98911,1986204,83738.0
98913,2014392,80717.0
98922,1242521,76609.0
98924,1132607,8941.0
98927,1528224,64074.0
98931,492337,269797.0
98933,1934269,117629.0
98936,869155,288101.0
98938,1550902,76800.0
98949,1129420,65515.0
98956,2082197,127501.0
98961,1790885,97630.0
98963,2190367,97989.0
98965,2253947,130445.0
98973,1579361,84185.0
98975,2099556,125490.0
98989,1286147,26656.0
98991,1323044,121147.0
98999,1867566,122336.0
99005,1925431,139567.0
99007,1588173,82654.0
99012,815165,94583.0
99014,780503,16221.0
99020,1943747,149172.0
99024,1027820,96648.0
99030,1901040,83186.0
99041,2125698,84354.0
99043,1836987,85542.0
99045,1393746,44560.0
99047,1989475,116979.0
99054,411117,46280.0
99058,2112293,84187.0
99061,1629376,56338.0
99064,468683,64792.0
99087,1540128,77875.0
99101,1024856,36172.0
99106,1694020,82687.0
99110,1965065,84333.0
99112,790724,75780.0
99114,1853728,68718.0
99117,1758830,89492.0
99143,1792647,94352.0
99145,1649419,80278.0
99149,1707386,82695.0
99171,1863323,85652.0
99178,1791614,87440.0
99180,2087878,151870.0
99182,450326,44732.0
99214,1588412,30587.0
99217,1230215,128270.0
99220,1441951,121826.0
99222,2347497,139455.0
99238,1577883,63517.0
99240,1174034,14419.0
99249,1447479,46564.0
99260,1562563,89593.0
99279,2042432,98232.0
99289,419673,61658.0
99294,415607,43767.0
99296,1999995,97051.0
99305,1865425,98886.0
99317,906599,81303.0
99320,2119474,118683.0
99325,1600207,98932.0
99335,2205401,235271.0
99345,2397471,154792.0
99347,934446,63171.0
99349,2072141,95511.0
99355,1610516,115400.0
99364,2208144,130736.0
99367,938666,24446.0
99371,1252380,44244.0
99373,1447972,41592.0
99384,1727506,89481.0
99387,1270120,73283.0
99400,1305869,30252.0
99402,1374985,86819.0
99413,1838571,74726.0
99415,1047540,88042.0
99417,2343713,104732.0
99434,1719634,63147.0
99437,1783732,75761.0
99439,1649433,81515.0
99441,1680059,50081.0
99446,1422786,83479.0
99448,1529666,81899.0
99450,1998399,100532.0
99452,1746264,100825.0
99468,2380247,124067.0
99470,1748227,134597.0
99474,1313145,125136.0
99478,1811315,99223.0
99487,1836212,86304.0
99491,2129930,105790.0
99493,2287749,98065.0
99495,1754078,85549.0
99502,790618,20224.0
99519,1570594,72678.0
99523,1194242,35436.0
99525,1678051,112304.0
99530,1979319,127533.0
99537,1757746,97605.0
99539,1303233,115241.0
99549,2294729,104155.0
99572,1609790,50021.0
99574,2091473,133694.0
99591,364556,91795.0
99594,1821427,122044.0
99602,907848,20513.0
99607,1039786,51511.0
99609,1242642,71208.0
99613,1500512,103516.0
99615,1634300,76421.0
99631,1579236,69162.0
99633,857190,116613.0
99636,2181931,118628.0
99638,1244666,38010.0
99640,1276947,324173.0
99644,491587,100450.0
99665,1946289,151826.0
99667,1877893,134132.0
99675,2085002,127901.0
99677,881909,45360.0
99679,1675161,132923.0
99687,2083379,138376.0
99691,486636,4171.0
99693,1038045,48742.0
99695,1921070,115276.0
99706,1754351,92662.0
99708,1561770,74549.0
99719,1446695,135678.0
99721,1572315,76617.0
99724,1329177,170178.0
99726,1853555,135200.0
99728,1321870,82682.0
99731,2112131,147405.0
99733,496350,22066.0
99741,1381404,87496.0
99744,1483756,90122.0
99746,1867093,98339.0
99748,1915570,39458.0
99750,1491044,68812.0
99754,1510918,46953.0
99760,1567736,79528.0
99764,2396224,147538.0
99766,1696202,57290.0
99768,893346,19844.0
99787,2243537,139038.0
99790,1130969,66193.0
99795,1327628,85533.0
99798,2332881,140668.0
99800,1117386,38138.0
99807,2057455,114994.0
99809,1618399,99877.0
99811,1931388,97610.0
99813,2166834,142061.0
99817,2258281,103740.0
99820,1961324,115223.0
99822,2077826,88557.0
99826,1007026,63146.0
99828,1268989,53445.0
99839,1956594,93087.0
99841,2062969,102000.0
99843,2111478,124074.0
99846,2366308,135921.0
99853,1762248,105538.0
99857,431420,31046.0
99859,800095,30347.0
99861,905345,26114.0
99866,1507261,106541.0
99871,1315216,43263.0
99873,1710573,59238.0
99875,2004262,110148.0
99889,2053352,82639.0
99891,1391676,
99893,834938,79983.0
99895,499238,29630.0
99901,1869593,
99904,1135941,14078.0
99906,2150332,134673.0
99908,475750,32168.0
99910,1549920,76640.0
99912,2023587,132232.0
99915,1054113,15932.0
99917,2084989,145197.0
99922,1835920,105676.0
99925,1511532,66720.0
99937,1418712,100183.0
99957,1235522,98357.0
99960,1213832,23976.0
99964,2082221,89501.0
99968,2115295,121872.0
99986,2073029,84309.0
99989,1913002,85543.0
99992,1770734,84336.0
99994,2112287,53567.0
99996,1995341,114779.0
100008,1787810,98551.0
100010,1758570,59197.0
100013,2120779,131220.0
100015,995033,28101.0
100017,2011953,84290.0
100032,2040281,90603.0
100034,1806911,83443.0
100036,2370140,137285.0
100038,1211890,83588.0
100044,1806234,69372.0
100046,1842793,62403.0
100048,1710590,68178.0
100052,1989593,84328.0
100056,1465478,53861.0
100058,1625345,101517.0
100060,1937339,77117.0
100062,1606384,94047.0
100068,1911553,85872.0
100070,1192624,47863.0
100072,2066922,159203.0
100075,1325723,54075.0
100083,1333125,87818.0
100089,2199603,273740.0
100093,1988591,156717.0
100096,1003113,171859.0
100101,1376422,81634.0
100106,2152198,128190.0
100108,1904996,119283.0
100131,1702016,94356.0
100138,2008006,91186.0
100141,1542486,79404.0
100143,1827578,84191.0
100150,1734548,83125.0
100155,1667130,76686.0
100157,2106739,95571.0
100159,2023690,117974.0
100161,1399210,28830.0
100163,1428538,60304.0
100167,1193626,103667.0
100169,1291547,109520.0
100173,1488598,39750.0
100180,1584131,70829.0
100183,1919017,106591.0
100185,2035630,91679.0
100188,2070768,129728.0
100190,2507488,215012.0
100194,2274356,146837.0
100196,965382,31147.0
100198,1706542,
100203,1223379,41863.0
100210,2113113,111949.0
100222,1913030,105678.0
100226,1853643,118677.0
100238,1533818,51071.0
100244,1869716,87499.0
100246,1670995,144680.0
100248,1047490,36628.0
100253,1670226,50006.0
100259,459668,126300.0
100262,2106671,138574.0
100264,2245049,114962.0
100266,1556690,172003.0
100270,1807950,56919.0
100272,1854513,127864.0
100275,1677082,82520.0
100277,2153963,93858.0
100287,2239400,127505.0
100289,2035599,89750.0
100291,1885335,114562.0
100298,1337103,57436.0
100300,1442584,39936.0
100302,1374992,58244.0
100304,2081437,162145.0
100310,902262,93715.0
100312,845464,36931.0
100315,778129,271504.0
100322,1836944,81446.0
100324,1907707,83890.0
100326,1389096,121824.0
100328,2008562,70793.0
100334,1141663,125541.0
100336,1639426,45316.0
100344,2059255,110398.0
100347,1975158,142650.0
100356,1937264,90369.0
100359,1457765,150202.0
100361,1563778,97724.0
100363,1174954,13648.0
100365,2088714,133823.0
100370,1216501,33786.0
100372,1322346,78128.0
100383,2053463,109421.0
100385,1714866,121598.0
100390,2024432,109431.0
100393,902348,24578.0
100395,783581,257176.0
100397,1935896,87436.0
100401,2281065,178806.0
100408,1753496,133121.0
100419,1251368,51590.0
100423,497432,13946.0
100426,1173687,60011.0
100436,2309788,127918.0
100438,2044729,124461.0
100440,1996310,121835.0
100442,2577150,167179.0
100444,2400660,136553.0
100448,1372293,67701.0
100450,1704292,156078.0
100452,1147687,17577.0
100457,1446072,46541.0
100469,1424310,98567.0
100485,1047011,127370.0
100487,1559547,109491.0
100494,1808197,64335.0
100496,1524131,44946.0
100498,1606378,47964.0
100507,1711425,107811.0
100515,1820488,98205.0
100517,2258685,130750.0
100527,1702439,112949.0
100529,1549589,85545.0
100534,1159943,288430.0
100540,2446192,160220.0
100553,2092588,134481.0
100556,2375605,123678.0
100564,1609808,56991.0
100567,1737674,58891.0
100579,1659343,122857.0
100581,2085910,84330.0
100585,1512897,34061.0
100588,1090639,39536.0
100593,2519480,180705.0
100595,1787828,163845.0
100611,765446,68179.0
100613,2034098,161187.0
100620,1587828,58235.0
100645,876257,311998.0
100653,1587848,60993.0
100655,1337601,
100714,2209418,132344.0
100717,1313139,89008.0
100719,1756511,103161.0
100725,489342,55204.0
100727,1949548,134215.0
100729,2085930,114478.0
100734,2076850,136080.0
100737,882977,134411.0
100743,901488,37984.0
100745,2608732,50275.0
100756,2655938,205864.0
100799,1294182,70546.0
100810,2387433,145135.0
100830,409811,155941.0
100836,1139664,73293.0
100838,1937189,99480.0
100840,1961192,133783.0
100843,1954701,130739.0
100882,2017561,170657.0
100884,1014799,156937.0
101003,499516,24479.0
101025,1351685,81005.0
101058,2091885,85502.0
101060,2034139,146203.0
101068,1441373,53399.0
101070,2258858,129112.0
101072,1663636,59255.0
101076,1583421,72559.0
101079,1859522,71325.0
101086,781533,74052.0
101088,1682180,86825.0
101097,1922685,152259.0
101106,2306745,157117.0
101112,1623205,68728.0
101114,449077,9834.0
101127,1212448,14850.0
101133,996396,82866.0
101137,2101341,102362.0
101142,481499,49519.0
101156,1571739,44158.0
101158,1518809,85039.0
101160,1296893,82079.0
101162,2043900,72841.0
101164,1921111,133183.0
101168,800268,17728.0
101170,1975269,80709.0
101180,1594917,59883.0
101186,2070776,136403.0
101207,2103264,127372.0
101210,1361835,60534.0
101212,1127883,140443.0
101218,2332522,127962.0
101220,1781784,139948.0
101222,1728975,93394.0
101224,1188985,44114.0
101226,1292644,51853.0
101237,1450681,190167.0
101243,1900908,95775.0
101245,2079512,103734.0
101249,1785277,158386.0
101258,2008633,89185.0
101260,1579247,35558.0
101262,1835977,81250.0
101264,1273658,140697.0
101273,1790869,117978.0
101281,2244901,150117.0
101283,790628,124459.0
101285,2101441,122081.0
101292,2125427,81225.0
101294,2070597,126186.0
101296,2243389,144789.0
101299,1849759,80437.0
101301,2363439,150211.0
101303,1737090,169730.0
101307,431615,40859.0
101329,2073077,206266.0
101335,1981690,158238.0
101341,2088919,84173.0
101350,1804607,123964.0
101352,1568926,41156.0
101360,1911644,158011.0
101362,2302755,117263.0
101379,1754811,156268.0
101381,2281267,96088.0
101405,1003118,23524.0
101407,1343324,116059.0
101409,1629736,68047.0
101413,2076897,84316.0
101415,1763303,84199.0
101425,1942831,140846.0
101428,2085957,167305.0
101444,1459858,62130.0
101448,1050002,43550.0
101456,892109,20016.0
101458,1621446,55861.0
101466,1261041,25038.0
101468,1977941,146313.0
101470,497411,189364.0
101472,2279313,179668.0
101487,1223893,34496.0
101498,1964624,121875.0
101505,1484521,109416.0
101508,2072263,120399.0
101525,1817273,97367.0
101527,1876277,78215.0
101529,1935902,127867.0
101531,1745862,173153.0
101534,903831,75626.0
101536,1300155,51249.0
101538,1531914,96999.0
101577,1517260,72710.0
101579,1498858,54328.0
101581,1711456,83735.0
101583,1438251,59419.0
101585,1792643,119634.0
101590,1043787,58197.0
101592,448022,70736.0
101597,1509787,59441.0
101599,1582271,65650.0
101606,1708537,77880.0
101612,1814621,144340.0
101614,1419950,62878.0
101629,2316787,131822.0
101632,397853,20989.0
101634,493129,142989.0
101640,461936,17501.0
101642,1171226,18034.0
101646,1876360,111667.0
101648,2071620,116466.0
101650,2118702,96535.0
101653,1447500,23790.0
101672,481513,18843.0
101678,2780668,189359.0
101685,1762300,75720.0
101687,2027064,158739.0
101689,2220642,127509.0
101692,1272006,111098.0
101695,855822,63840.0
101703,2357453,136698.0
101708,2078523,127544.0
101710,1891974,91694.0
101715,893406,14607.0
101739,1288558,109428.0
101741,1924429,68727.0
101754,2261389,224992.0
101756,1535101,54093.0
101761,1684233,93828.0
101763,2112210,128136.0
101765,1986843,133698.0
101767,1568815,58483.0
101770,2006810,173294.0
101782,1460739,81619.0
101799,368571,40798.0
101801,1638350,85449.0
101803,1980218,158231.0
101829,1185370,412109.0
101833,2085741,84171.0
101844,1864353,152938.0
101846,1053902,81579.0
101848,1152840,44671.0
101855,2221784,124080.0
101857,1232206,54994.0
101862,2131674,202132.0
101864,1483013,75612.0
101870,2130142,100089.0
101872,1709122,92484.0
101878,1089677,55956.0
101880,1697064,171337.0
101884,1507563,59963.0
101891,2129928,84179.0
101893,1595656,60281.0
101895,453562,109410.0
101904,1613092,86577.0
101908,2093099,125140.0
101918,1524095,62325.0
101922,2209400,117534.0
101940,2320029,96090.0
101942,1854236,126250.0
101944,2088754,140448.0
101947,2007385,78056.0
101952,1680305,103707.0
101962,2140203,110420.0
101964,1437235,50221.0
101971,1510985,37757.0
101973,1433811,127517.0
101975,2782834,186606.0
101979,1328909,46451.0
101984,1715853,81623.0
101997,795461,4258.0
101999,1208728,40864.0
102005,1843287,102001.0
102007,903135,13647.0
102009,1667903,63686.0
102012,1410272,78432.0
102028,2073128,92837.0
102033,1980209,134374.0
102035,1582621,74394.0
102037,1651323,80384.0
102051,2654124,169934.0
102058,1325753,15257.0
102060,1483025,30675.0
102062,2064713,137563.0
102064,2051894,176124.0
102066,1977895,121606.0
102070,1525366,84204.0
102072,1645155,106021.0
102078,1050001,25693.0
102084,2027128,76589.0
102086,2625598,229768.0
102088,1462900,44865.0
102107,2239034,179179.0
102111,489062,50787.0
102113,988043,24133.0
102119,448182,36549.0
102121,2378465,130804.0
102123,1245492,109414.0
102125,1300854,68721.0
102127,1076240,18089.0
102152,1032817,19688.0
102154,2617456,166076.0
102158,435593,36229.0
102160,1659338,77234.0
102165,2055765,174321.0
102167,1905042,179154.0
102171,1542482,91073.0
102174,1701210,77221.0
102188,970462,20181.0
102194,1935179,103731.0
102208,1087828,19989.0
102224,1641400,52225.0
102231,1718199,70057.0
102235,2475544,159011.0
102242,1159922,110272.0
102245,1272886,95755.0
102263,1422675,26693.0
102265,1422674,36917.0
102275,1566637,101501.0
102278,1551630,165739.0
102280,2060525,53101.0
102282,1110207,25272.0
102286,1821426,172631.0
102290,2114490,105787.0
102294,2084977,139463.0
102297,2048688,127728.0
102299,2323551,98541.0
102332,1446675,40852.0
102352,1130980,14921.0
102354,1945062,94901.0
102356,1606339,60540.0
102360,1477173,77439.0
102369,1240538,191024.0
102378,762138,72525.0
102396,1605777,82501.0
102407,1343092,64682.0
102411,1046936,26293.0
102419,1740801,128847.0
102421,862826,355551.0
102436,1637612,137474.0
102443,1707821,84391.0
102445,1408101,54138.0
102450,2400975,208700.0
102459,2605244,166773.0
102463,1828972,137499.0
102469,1684925,60270.0
102477,1520392,39319.0
102479,2312602,123431.0
102481,2234155,116741.0
102483,978649,23112.0
102495,795473,82594.0
102499,2242712,235373.0
102521,1078885,21862.0
102523,1414404,149101.0
102533,1319746,37269.0
102553,1876248,74460.0
102557,1959438,139933.0
102588,2366450,128216.0
102590,462246,16150.0
102596,1407927,39333.0
102604,1779076,97686.0
102660,2207050,156236.0
102662,2555426,168676.0
102675,1890391,133082.0
102677,2087850,83382.0
102682,1727516,83900.0
102684,1602613,77987.0
102686,1951261,109439.0
102688,1344315,81576.0
102716,1905041,82992.0
102720,848537,116711.0
102751,455913,54120.0
102753,2404461,152780.0
102760,1489167,42151.0
102777,430650,55657.0
102783,896031,28424.0
102792,2024519,137182.0
102794,2332523,118931.0
102796,1848784,121725.0
102798,2204379,100493.0
102800,2347569,121986.0
102802,1731697,104755.0
102807,1605735,70757.0
102817,1789724,94841.0
102819,1291580,119675.0
102826,1784575,81534.0
102828,1594921,60152.0
102830,204322,39193.0
102848,1679180,80034.0
102850,1743378,108235.0
102852,1091863,86843.0
102854,1780762,123103.0
102856,1667355,166666.0
102858,2599898,167658.0
102860,2261629,219781.0
102862,2414454,176182.0
102870,1426371,109455.0
102874,2125500,84302.0
102876,1723126,90873.0
102880,1815862,82700.0
102895,1341718,111172.0
102897,1172992,99453.0
102903,1670345,75656.0
102905,1426329,77805.0
102908,1155588,160758.0
102910,455980,54894.0
102912,475296,68297.0
102917,1015246,22911.0
102920,1863201,194121.0
102922,2368553,184125.0
102924,2061712,118737.0
102941,1656192,74513.0
102943,1706365,103970.0
102949,1590950,38540.0
102951,1446673,94326.0
102953,1619037,43938.0
102956,1261954,85431.0
102972,1426360,313972.0
102974,2014346,97609.0
102978,2284766,176339.0
102980,844742,63923.0
102984,1857842,133463.0
102991,1833844,116811.0
102993,1727388,147773.0
102995,1772270,101998.0
102997,1124001,102331.0
103008,2341664,127884.0
103010,2112129,143567.0
103017,1937149,111083.0
103022,1687221,72660.0
103027,2094064,91739.0
103030,2066176,105526.0
103036,1600428,50158.0
103042,770828,49521.0
103048,2179116,156700.0
103050,1926313,65521.0
103052,2064849,85047.0
103055,1931435,87567.0
103057,2073086,128215.0
103059,1674773,121873.0
103064,1695136,75945.0
103066,2310157,121446.0
103068,2148554,144481.0
103071,1407939,233805.0
103075,2184339,158015.0
103081,1785389,79201.0
103083,2032557,121677.0
103085,1879032,174188.0
103089,1763270,97562.0
103091,2147484,135317.0
103101,922354,51844.0
103105,1176416,52034.0
103107,2396566,159014.0
103116,1341764,194099.0
103118,1773294,91334.0
103120,2224075,105965.0
103130,1295053,39279.0
103135,882113,250625.0
103137,2132285,96936.0
103139,1006823,6636.0
103141,1453405,62211.0
103143,2146688,388046.0
103150,2193418,192538.0
103164,1516002,88057.0
103166,1809387,51795.0
103171,1978524,160085.0
103190,1468322,39544.0
103203,1734433,96599.0
103206,1450320,68556.0
103208,1736049,84198.0
103210,1776196,80518.0
103212,1698651,201485.0
103219,2103217,103620.0
103221,1935065,120292.0
103224,2056740,128124.0
103226,2104837,108726.0
103228,1663662,68726.0
103233,2465238,177271.0
103235,1924396,152742.0
103237,1822302,138907.0
103249,816711,72190.0
103253,1535108,68724.0
103255,2532528,159004.0
103269,1758610,126337.0
103275,1824254,159154.0
103277,1985443,114049.0
103279,1932767,127373.0
103282,1290472,31221.0
103286,2352394,185562.0
103288,2091398,106049.0
103299,1959332,126277.0
103301,2375255,130358.0
103303,2510874,199687.0
103306,2051879,174772.0
103315,1767354,179826.0
103319,2273321,101449.0
103330,1439573,55655.0
103333,1871236,83342.0
103335,1690953,93456.0
103339,2334879,117251.0
103341,1213663,107985.0
103343,2147365,118690.0
103361,2113822,139329.0
103366,1893256,136418.0
103368,2172061,167726.0
103370,1935909,86410.0
103372,2404463,136795.0
103374,2081311,128276.0
103382,1274273,44646.0
103384,1210819,57201.0
103386,1872880,121936.0
103388,1557720,80597.0
103413,2106420,117377.0
103418,1572146,117530.0
103433,950740,72140.0
103439,2330866,124157.0
103444,2397619,81167.0
103446,1124378,77449.0
103449,1829012,109099.0
103452,2481238,159032.0
103454,1265589,29751.0
103465,1977739,127872.0
103472,933877,38429.0
103474,1276962,124071.0
103476,1808587,82447.0
103481,411805,24935.0
103483,2450186,159117.0
